Case 3 A16-29058-10941.jpg,Non-Viable-Tumor
Case 3 A15-38347-25444.jpg,Non-Viable-Tumor
Case 3 A14-37149-17859.jpg,Viable
Case 3 A16-40231-27051.jpg,Non-Viable-Tumor
Case 3 A17-18676-13247.jpg,Non-Viable-Tumor
Case 3 A14-40672-19680.jpg,Non-Viable-Tumor
Case 3 A17-29372-19206.jpg,Non-Viable-Tumor
Case 3 A16-24669-5556.jpg,Non-Viable-Tumor
Case 3 A17-38558-18797.jpg,Non-Viable-Tumor
Case 3 A17-44121-29500.jpg,Non-Tumor
Case 3 A15-34793-16511.jpg,Non-Viable-Tumor
Case 3 A15-31956-20390.jpg,Non-Viable-Tumor
Case 3 A14-39214-1868.jpg,Non-Viable-Tumor
Case 3 A16-30229-10876.jpg,Non-Viable-Tumor
Case 3 A16-31398-22850.jpg,Non-Viable-Tumor
Case 3 A18-19927-30678.jpg,Non-Tumor
Case 3 A17-38169-7823.jpg,Non-Viable-Tumor
Case 3 A15-25441-4885.jpg,Non-Viable-Tumor
Case 3 A17-25048-1930.jpg,Non-Viable-Tumor
Case 3 A17-39258-10719.jpg,Non-Viable-Tumor
Case 3 A15-32427-21534.jpg,Non-Viable-Tumor
Case 3 A14-44682-31013.jpg,Non-Tumor
Case 3 A16-23455-14529.jpg,Non-Viable-Tumor
Case 3 A16-36233-10925.jpg,Non-Viable-Tumor
Case 3 A15-19602-20751.jpg,Non-Viable-Tumor
Case 3 A16-35584-14421.jpg,Non-Viable-Tumor
Case 3 A16-32696-21122.jpg,Non-Viable-Tumor
Case 3 A17-32230-20244.jpg,Non-Viable-Tumor
Case 3 A17-45279-32496.jpg,Non-Tumor
Case 3 A14-39989-31599.jpg,Non-Tumor
Case 3 A16-22513-3757.jpg,Non-Viable-Tumor
Case 3 A15-34291-15707.jpg,Non-Viable-Tumor
Case 3 A16-21555-14170.jpg,Non-Viable-Tumor
Case 3 A17-27836-33168.jpg,Non-Tumor
Case 3 A16-35442-28193.jpg,Non-Viable-Tumor
Case 3 A15-27719-34322.jpg,Non-Tumor
Case 3 A15-37036-30140.jpg,Non-Tumor
Case 3 A16-23679-14549.jpg,Non-Viable-Tumor
Case 3 A16-35991-7626.jpg,Non-Viable-Tumor
Case 3 A15-28616-30170.jpg,Non-Tumor
Case 3 A17-27172-22922.jpg,Non-Viable-Tumor
Case 3 A17-42739-1928.jpg,Non-Viable-Tumor
Case 3 A17-39482-17002.jpg,Non-Viable-Tumor
Case 3 A15-41229-4171.jpg,Non-Viable-Tumor
Case 3 A15-32664-16876.jpg,Non-Viable-Tumor
Case 3 A16-25344-6555.jpg,Non-Viable-Tumor
Case 3 A15-38074-15813.jpg,viable: non-viable
Case 3 A14-43856-28803.jpg,Non-Tumor
Case 3 A15-29596-14862.jpg,Non-Viable-Tumor
Case 3 A17-26576-11618.jpg,Non-Viable-Tumor
Case 3 A16-29058-10941.jpg,Non-Viable-Tumor
Case 3 A15-38347-25444.jpg,Non-Viable-Tumor
Case 3 A14-37149-17859.jpg,Viable
Case 3 A16-40231-27051.jpg,Non-Viable-Tumor
Case 3 A17-18676-13247.jpg,Non-Viable-Tumor
Case 3 A14-40672-19680.jpg,Non-Viable-Tumor
Case 3 A17-29372-19206.jpg,Non-Viable-Tumor
Case 3 A16-24669-5556.jpg,Non-Viable-Tumor
Case 3 A17-38558-18797.jpg,Non-Viable-Tumor
Case 3 A17-44121-29500.jpg,Non-Tumor
Case 3 A15-34793-16511.jpg,Non-Viable-Tumor
Case 3 A15-31956-20390.jpg,Non-Viable-Tumor
Case 3 A14-39214-1868.jpg,Non-Viable-Tumor
Case 3 A16-30229-10876.jpg,Non-Viable-Tumor
Case 3 A16-31398-22850.jpg,Non-Viable-Tumor
Case 3 A18-19927-30678.jpg,Non-Tumor
Case 3 A17-38169-7823.jpg,Non-Viable-Tumor
Case 3 A15-25441-4885.jpg,Non-Viable-Tumor
Case 3 A17-25048-1930.jpg,Non-Viable-Tumor
Case 3 A17-39258-10719.jpg,Non-Viable-Tumor
Case 3 A15-32427-21534.jpg,Non-Viable-Tumor
Case 3 A14-44682-31013.jpg,Non-Tumor
Case 3 A16-23455-14529.jpg,Non-Viable-Tumor
Case 3 A16-36233-10925.jpg,Non-Viable-Tumor
Case 3 A15-19602-20751.jpg,Non-Viable-Tumor
Case 3 A16-35584-14421.jpg,Non-Viable-Tumor
Case 3 A16-32696-21122.jpg,Non-Viable-Tumor
Case 3 A17-32230-20244.jpg,Non-Viable-Tumor
Case 3 A17-45279-32496.jpg,Non-Tumor
Case 3 A14-39989-31599.jpg,Non-Tumor
Case 3 A16-22513-3757.jpg,Non-Viable-Tumor
Case 3 A15-34291-15707.jpg,Non-Viable-Tumor
Case 3 A16-21555-14170.jpg,Non-Viable-Tumor
Case 3 A17-27836-33168.jpg,Non-Tumor
Case 3 A16-35442-28193.jpg,Non-Viable-Tumor
Case 3 A15-27719-34322.jpg,Non-Tumor
Case 3 A15-37036-30140.jpg,Non-Tumor
Case 3 A16-23679-14549.jpg,Non-Viable-Tumor
Case 3 A16-35991-7626.jpg,Non-Viable-Tumor
Case 3 A15-28616-30170.jpg,Non-Tumor
Case 3 A17-27172-22922.jpg,Non-Viable-Tumor
Case 3 A17-42739-1928.jpg,Non-Viable-Tumor
Case 3 A17-39482-17002.jpg,Non-Viable-Tumor
Case 3 A15-41229-4171.jpg,Non-Viable-Tumor
Case 3 A15-32664-16876.jpg,Non-Viable-Tumor
Case 3 A16-25344-6555.jpg,Non-Viable-Tumor
Case 3 A15-38074-15813.jpg,viable: non-viable
Case 3 A14-43856-28803.jpg,Non-Tumor
